interface_id,department,create_time,statistic_cycle,biz_name,level,object_type,stability,timeliness,completeness,accuracy,consistency,uniqueness,normativity,interface_business_level_id
100055,-,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793278965
100055,-,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793278966
100056,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793278967
100056,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793278968
100056,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793278969
100056,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793278970
100056,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793278971
100056,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793278972
100057,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793278973
100057,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793278974
100057,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793278975
100057,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793278976
100057,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793278977
100057,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793278978
100058,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793278979
100058,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793278980
100058,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793278981
100058,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793278982
100058,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793278983
100058,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793278984
100059,-,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793278985
100059,-,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793278986
100059,-,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793278987
100059,-,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793278988
100059,-,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793278989
100059,-,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793278990
100060,市场部,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793278991
100060,市场部,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793278992
100060,市场部,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793278993
100060,市场部,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793278994
100060,市场部,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793278995
100060,市场部,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793278996
100061,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793278997
100061,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793278998
100061,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793278999
100061,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279000
100061,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279001
100061,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279002
100062,-,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279003
100062,-,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279004
100062,-,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279005
100062,-,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279006
100062,-,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279007
100062,-,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279008
100063,-,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279009
100063,-,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279010
100063,-,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279011
100063,-,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279012
100063,-,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279013
100063,-,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279014
100064,信息系统部,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279015
100064,信息系统部,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279016
100064,信息系统部,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279017
100064,信息系统部,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279018
100064,信息系统部,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279019
100064,信息系统部,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279020
100065,集团客户部,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279021
100065,集团客户部,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279022
100065,集团客户部,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279023
100065,集团客户部,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279024
100065,集团客户部,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279025
100065,集团客户部,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279026
100066,-,20250629,1,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279027
100066,-,20250629,1,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279028
100066,-,20250629,2,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279029
100066,-,20250629,2,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279030
100066,-,20250629,3,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279031
100066,-,20250629,3,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279032
100067,客户运营中心,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279033
100067,客户运营中心,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279034
100067,客户运营中心,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279035
100067,客户运营中心,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279036
100067,客户运营中心,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279037
100067,客户运营中心,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279038
100068,-,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279039
100068,-,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279040
100068,-,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279041
100068,-,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279042
100068,-,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279043
100068,-,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279044
100069,客户运营中心,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279045
100069,客户运营中心,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279046
100069,客户运营中心,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279047
100069,客户运营中心,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279048
100069,客户运营中心,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279049
100069,客户运营中心,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279050
100070,客户运营中心,20250629,1,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279051
100070,客户运营中心,20250629,1,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279052
100070,客户运营中心,20250629,2,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279053
100070,客户运营中心,20250629,2,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279054
100070,客户运营中心,20250629,3,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279055
100070,客户运营中心,20250629,3,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279056
100071,内审部,20250629,1,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279057
100071,内审部,20250629,1,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279058
100071,内审部,20250629,2,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279059
100071,内审部,20250629,2,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279060
100071,内审部,20250629,3,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279061
100071,内审部,20250629,3,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279062
100072,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279063
100072,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279064
100072,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279065
100072,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279066
100072,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279067
100072,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279068
100073,客户运营中心,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279069
100073,客户运营中心,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279070
100073,客户运营中心,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279071
100073,客户运营中心,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279072
100073,客户运营中心,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279073
100073,客户运营中心,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279074
100074,客户运营中心,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279075
100074,客户运营中心,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279076
100074,客户运营中心,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279077
100074,客户运营中心,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279078
100074,客户运营中心,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279079
100074,客户运营中心,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279080
100075,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279081
100075,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279082
100075,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279083
100075,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279084
100075,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279085
100075,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279086
100076,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279087
100076,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279088
100076,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279089
100076,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279090
100076,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279091
100076,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279092
100077,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279093
100077,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279094
100077,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279095
100077,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279096
100077,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279097
100077,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279098
100078,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279099
100078,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279100
100078,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279101
100078,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279102
100078,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279103
100078,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279104
100079,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279105
100079,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279106
100079,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279107
100079,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279108
100079,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279109
100079,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279110
100080,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279111
100080,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279112
100080,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279113
100080,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279114
100080,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279115
100080,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279116
100081,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279117
100081,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279118
100081,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279119
100081,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279120
100081,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279121
100081,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279122
100082,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279123
100082,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279124
100082,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279125
100082,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279126
100082,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279127
100082,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279128
100083,-,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279129
100083,-,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279130
100083,-,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279131
100083,-,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279132
100083,-,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279133
100083,-,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279134
100084,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279135
100084,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279136
100084,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279137
100084,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279138
100084,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279139
100084,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279140
100085,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279141
100085,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279142
100085,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279143
100085,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279144
100085,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279145
100085,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279146
100086,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279147
100086,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279148
100086,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279149
100086,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279150
100086,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793279151
100086,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793279152
100088,内审部,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279153
100088,内审部,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279154
100088,内审部,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279155
100088,内审部,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279156
100088,内审部,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279157
100088,内审部,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279158
100097,-,20250629,1,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279159
100097,-,20250629,1,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279160
100097,-,20250629,2,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279161
100097,-,20250629,2,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279162
100097,-,20250629,3,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279163
100097,-,20250629,3,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279164
100098,-,20250629,1,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279165
100098,-,20250629,1,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279166
100098,-,20250629,2,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279167
100098,-,20250629,2,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279168
100098,-,20250629,3,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279169
100098,-,20250629,3,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279170
100099,-,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279171
100099,-,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279172
100099,-,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279173
100099,-,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279174
100099,-,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793279175
100099,-,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793279176
100100,-,20250629,1,一经,P0,1,100%,66%,100%,100%,100%,100%,100%,1753793279177
100100,-,20250629,1,一经,P0,2,100%,66%,100%,100%,100%,100%,100%,1753793279178
100100,-,20250629,2,一经,P0,1,100%,66%,100%,100%,100%,100%,100%,1753793279179
100100,-,20250629,2,一经,P0,2,100%,66%,100%,100%,100%,100%,100%,1753793279180
100100,-,20250629,3,一经,P0,1,100%,66%,100%,100%,100%,100%,100%,1753793279181
100100,-,20250629,3,一经,P0,2,100%,66%,100%,100%,100%,100%,100%,1753793279182
100101,-,20250629,1,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279183
100101,-,20250629,1,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279184
100101,-,20250629,2,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279185
100101,-,20250629,2,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279186
100101,-,20250629,3,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279187
100101,-,20250629,3,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279188
100102,-,20250629,1,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279189
100102,-,20250629,1,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279190
100102,-,20250629,2,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279191
100102,-,20250629,2,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279192
100102,-,20250629,3,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279193
100102,-,20250629,3,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279194
100103,-,20250629,1,一经,P0,1,100%,59%,100%,100%,100%,100%,100%,1753793279195
100103,-,20250629,1,一经,P0,2,100%,59%,100%,100%,100%,100%,100%,1753793279196
100103,-,20250629,2,一经,P0,1,100%,59%,100%,100%,100%,100%,100%,1753793279197
100103,-,20250629,2,一经,P0,2,100%,59%,100%,100%,100%,100%,100%,1753793279198
100103,-,20250629,3,一经,P0,1,100%,59%,100%,100%,100%,100%,100%,1753793279199
100103,-,20250629,3,一经,P0,2,100%,59%,100%,100%,100%,100%,100%,1753793279200
100104,-,20250629,1,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279201
100104,-,20250629,1,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279202
100104,-,20250629,2,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279203
100104,-,20250629,2,一经,P0,2,100%,72%,100%,100%,100%,100%,100%,1753793279204
100104,-,20250629,3,一经,P0,1,100%,72%,100%,100%,100%,100%,100%,1753793279205
