interface_id,department,create_time,biz_name,level,stability_scan,scan_timeliness,stability_clean,cleaning_timeliness,stability_convert,conversion_timeliness,stability_warehouse,warehousing_timeliness,stability_check,inspection_timeliness,accuracy_sample_field,consistency_file_record,completeness_file_field,uniqueness_primary_key,normativity_field_format,statistic_cycle,statistic_week_month,metric_trend_id,metric_type
100223,-,20250727,一经,P0,100%,50%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,1,20250727,1753870062045,-
100224,-,20250727,一经,P0,100%,50%,100%,50%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062046,-
100226,-,20250727,一经,P0,100%,50%,100%,50%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062047,-
100227,-,20250727,一经,P0,100%,33%,100%,33%,100%,33%,100%,33%,100%,66%,100%,100%,100%,100%,100%,1,20250727,1753870062048,-
100228,-,20250727,一经,P0,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062049,-
100229,-,20250727,一经,P0,100%,66%,100%,33%,100%,0%,100%,33%,100%,33%,100%,100%,100%,100%,100%,1,20250727,1753870062050,-
100230,-,20250727,一经,P0,100%,66%,100%,33%,100%,33%,100%,33%,100%,33%,100%,100%,100%,100%,100%,1,20250727,1753870062051,-
100231,-,20250727,一经,P0,100%,50%,100%,100%,100%,100%,100%,50%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062052,-
100232,-,20250727,一经,P0,100%,33%,100%,33%,100%,33%,100%,33%,100%,66%,100%,100%,100%,100%,100%,1,20250727,1753870062053,-
100233,-,20250727,一经,P0,100%,33%,100%,33%,100%,33%,100%,33%,100%,66%,100%,100%,100%,100%,100%,1,20250727,1753870062054,-
100234,-,20250727,一经,P0,100%,50%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,1,20250727,1753870062055,-
100235,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062056,-
100236,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062057,-
100237,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062058,-
100238,-,20250727,一经,P0,100%,50%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062059,-
100239,-,20250727,一经,P0,100%,66%,100%,33%,100%,33%,100%,33%,100%,66%,100%,100%,100%,100%,100%,1,20250727,1753870062060,-
100240,-,20250727,一经,P0,100%,33%,100%,33%,100%,66%,100%,66%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062061,-
100241,-,20250727,一经,P0,100%,50%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062062,-
100242,-,20250727,一经,P0,100%,33%,100%,66%,100%,66%,100%,66%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062063,-
100244,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062064,-
100245,-,20250727,一经,P0,100%,50%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062065,-
100246,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062066,-
100247,-,20250727,一经,P0,100%,50%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062067,-
100248,-,20250727,一经,P0,100%,50%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062068,-
100250,-,20250727,一经,P0,100%,33%,100%,66%,100%,66%,100%,66%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062069,-
100251,-,20250727,其他,P5,100%,0%,100%,0%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062070,-
100252,-,20250727,一经,P0,100%,66%,100%,33%,100%,66%,100%,66%,100%,66%,100%,100%,100%,100%,100%,1,20250727,1753870062071,-
100255,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062072,-
100256,-,20250727,一经,P0,100%,50%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062073,-
100257,-,20250727,一经,P0,100%,50%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062074,-
100258,-,20250727,一经,P0,100%,50%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062075,-
100259,-,20250727,一经,P0,100%,33%,100%,66%,100%,0%,100%,66%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062076,-
100260,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062077,-
100261,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062078,-
100262,-,20250727,一经,P0,100%,50%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062079,-
100263,市场部,20250727,一经,P0,100%,50%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062080,-
100264,-,20250727,一经,P0,100%,50%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062081,-
100265,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062082,-
100266,-,20250727,一经,P0,100%,100%,100%,100%,100%,100%,100%,50%,100%,50%,100%,100%,100%,100%,100%,1,20250727,1753870062083,-
100268,-,20250727,一经,P0,100%,0%,100%,50%,100%,50%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062084,-
100269,-,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062085,-
100270,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062086,-
100271,-,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,33%,100%,100%,100%,100%,100%,1,20250727,1753870062087,-
100272,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062088,-
100273,-,20250727,一经,P0,100%,0%,100%,0%,100%,50%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062089,-
100274,-,20250727,一经,P0,100%,0%,100%,0%,100%,50%,100%,50%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062090,-
100275,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062091,-
100276,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062092,-
100277,-,20250727,一经,P0,100%,0%,100%,0%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062093,-
100278,-,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062094,-
100279,-,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062095,-
100280,信息系统部,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062096,-
100281,-,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062097,-
100282,-,20250727,一经,P0,100%,0%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,1,20250727,1753870062098,-
100283,-,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062099,-
100285,-,20250727,一经,P0,100%,66%,100%,66%,100%,66%,100%,66%,100%,66%,100%,100%,100%,100%,100%,1,20250727,1753870062100,-
100286,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062101,-
100287,-,20250727,一经,P0,100%,50%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,1,20250727,1753870062102,-
100288,集团客户部,20250727,一经,P0,100%,50%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,1,20250727,1753870062103,-
100289,-,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062104,-
100290,渠道运营中心,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062105,-
100291,-,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062106,-
100292,-,20250727,一经,P0,100%,66%,100%,33%,100%,0%,100%,33%,100%,33%,100%,100%,100%,100%,100%,1,20250727,1753870062107,-
100294,-,20250727,一经,P0,100%,50%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,1,20250727,1753870062108,-
100295,信息系统部,20250727,一经,P0,100%,50%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,1,20250727,1753870062109,-
100296,-,20250727,一经,P0,100%,50%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,1,20250727,1753870062110,-
100297,-,20250727,一经,P0,100%,50%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,1,20250727,1753870062111,-
100298,-,20250727,一经,P0,100%,50%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,1,20250727,1753870062112,-
100300,-,20250727,其他,P5,100%,100%,100%,0%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062113,-
100301,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062114,-
100302,-,20250727,一经,P0,100%,0%,100%,50%,100%,50%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062115,-
100303,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062116,-
100304,-,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062117,-
100305,-,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062118,-
100306,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062119,-
100307,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062120,-
100308,-,20250727,其他,P5,100%,0%,100%,100%,100%,100%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062121,-
100309,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062122,-
100310,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062123,-
100311,-,20250727,一经,P0,100%,66%,100%,33%,100%,33%,100%,33%,100%,33%,100%,100%,100%,100%,100%,1,20250727,1753870062124,-
100312,-,20250727,一经,P0,100%,50%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,1,20250727,1753870062125,-
100313,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062126,-
100314,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062127,-
100315,-,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062128,-
100316,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062129,-
100318,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062130,-
100319,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062131,-
100320,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062132,-
100321,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062133,-
100322,-,20250727,一经,P0,100%,50%,100%,50%,100%,100%,100%,50%,100%,50%,100%,100%,100%,100%,100%,1,20250727,1753870062134,-
100323,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062135,-
100324,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062136,-
100325,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062137,-
100326,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062138,-
100327,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062139,-
100328,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062140,-
100329,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062141,-
100330,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062142,-
100331,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062143,-
100332,市场部,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062144,-
100333,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062145,-
100334,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062146,-
100335,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062147,-
100336,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062148,-
100337,-,20250727,一经,P0,100%,0%,100%,0%,100%,50%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062149,-
100338,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062150,-
100339,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062151,-
100340,-,20250727,其他,P5,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062152,-
100341,财务部,20250727,其他,P5,100%,50%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,1,20250727,1753870062153,-
100342,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062154,-
100343,-,20250727,其他,P5,100%,0%,100%,100%,100%,100%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062155,-
100344,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062156,-
100345,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062157,-
100346,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062158,-
100347,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062159,-
100348,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062160,-
100349,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062161,-
100350,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062162,-
100351,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062163,-
100352,-,20250727,一经,P0,100%,50%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062164,-
100353,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062165,-
100354,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062166,-
100355,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062167,-
100356,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062168,-
100358,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062169,-
100359,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062170,-
100360,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062171,-
100361,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062172,-
100362,财务部,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062173,-
100363,-,20250727,其他,P5,100%,0%,100%,0%,100%,100%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062174,-
100364,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062175,-
100365,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062176,-
100367,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062177,-
100368,-,20250727,其他,P5,100%,0%,100%,0%,100%,100%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062178,-
100369,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062179,-
100370,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062180,-
100371,-,20250727,其他,P5,100%,0%,100%,100%,100%,100%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062181,-
100372,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062182,-
100373,-,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062183,-
100374,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062184,-
100375,-,20250727,一经,P0,100%,0%,100%,0%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,1,20250727,1753870062185,-
100376,市场部,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062186,-
100377,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062187,-
100378,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062188,-
100379,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062189,-
100380,-,20250727,其他,P5,100%,0%,100%,100%,100%,100%,100%,50%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062190,-
100381,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062191,-
100382,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062192,-
100385,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062193,-
100386,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062194,-
100387,-,20250727,一经,P0,100%,0%,100%,50%,100%,50%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062195,-
100388,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062196,-
100390,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062197,-
100391,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062198,-
100392,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062199,-
100394,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062200,-
100395,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062201,-
100396,-,20250727,其他,P5,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062202,-
100397,-,20250727,其他,P5,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062203,-
100398,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062204,-
100399,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062205,-
100400,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062206,-
100401,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062207,-
100402,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062208,-
100403,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062209,-
100404,-,20250727,其他,P5,100%,0%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062210,-
100405,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062211,-
100406,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062212,-
100407,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062213,-
100408,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062214,-
100409,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062215,-
100410,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062216,-
100411,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062217,-
100412,-,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,1,20250727,1753870062218,-
100413,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062219,-
100414,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062220,-
100415,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,1,20250727,1753870062221,-
